inventory_index,title,description,image_uri,zora_url,contract,token_id,chain,tx_hash,created_at,source_repository,source_ref,source_path
139,"MEME COURT: NO REPLAY, NO STANDING","A constitutional artifact from the replay layer.

No trusted narrators.
No semantic rescue.
No override seams.

Execution produces claims.
Receipts bind claims.
Replay adjudicates claims.

If replay fails, legitimacy fails.

V1 operational sequence:
assemble → canonicalize → hash → execute → receipt → replay → compare → freeze → checkpoint

⚖️ Proof over narrative.
🧾 Reproducibility over authority.
🔥 NO_REPLAY = NO_STANDING.",https://scontent-iad4-1.choicecdn.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWJobHZwdHl4emVwdDNhbWJ2d29sa2lod2NrcHlsYmdycHpyNnlxNXR1NGp2ZmE1Ym5rbGk=,https://zora.co/coin/base:0x1ba895896d4a46c80753ac8062abfd4bf1b1d42b,0x1ba895896d4a46c80753ac8062abfd4bf1b1d42b,R3JhcGhRTFpvcmEyMFY0VG9rZW46QkFTRS1NQUlOTkVULjB4MWJhODk1ODk2ZDRhNDZjODA3NTNhYzgwNjJhYmZkNGJmMWIxZDQyYg==,base,,2026-05-26T21:24:05+00:00,jsonwisdom/jay-zora-portal,live-zora-ingestion,data/live_zora_items.json
140,JOEYDANGER,,https://scontent-iad4-1.choicecdn.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWIyY21uc2FsYTN4M3dyZ2Z3NjVreGJ2MmNlZGVqZGduYjJsajMzYjV4eTJ4MzR0Ymo1Nm0=,https://zora.co/coin/base:0xfc5b7f3c386b5a979eb6b7b01a82d9f561fabab7,0xfc5b7f3c386b5a979eb6b7b01a82d9f561fabab7,R3JhcGhRTFpvcmEyMFY0VG9rZW46QkFTRS1NQUlOTkVULjB4ZmM1YjdmM2MzODZiNWE5NzllYjZiN2IwMWE4MmQ5ZjU2MWZhYmFiNw==,base,,2026-05-25T10:14:17+00:00,jsonwisdom/jay-zora-portal,live-zora-ingestion,data/live_zora_items.json
141,Base Builders 2026: The Replay Plaza,"A widescreen artifact for the Base builders era: no kings, no gates, no hidden authority — just builders gathering around a public verification engine.

This is 2026 as a proof surface: open systems, replayable work, visible receipts, and infrastructure that earns legitimacy by reproduction instead of hype.

Built for the batch.
Built for the builders.
Built on Base. ⚙️🟦🧾",https://scontent-iad4-1.choicecdn.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWgzazZ5cGNycHhiazVkdWV6cHNvNzZzd3R5aTJvNnhvamh0eTM0NW1rN3ptdm5ldDd6eWk=,https://zora.co/coin/base:0x9951467b7222ba9d7fd897ee58ef549ca0d803a3,0x9951467b7222ba9d7fd897ee58ef549ca0d803a3,R3JhcGhRTFpvcmEyMFY0VG9rZW46QkFTRS1NQUlOTkVULjB4OTk1MTQ2N2I3MjIyYmE5ZDdmZDg5N2VlNThlZjU0OWNhMGQ4MDNhMw==,base,,2026-05-25T06:50:43+00:00,jsonwisdom/jay-zora-portal,live-zora-ingestion,data/live_zora_items.json
142,JOHN KIRIAKOU — METADATA RECOVERY SET,"TOP SECRET // NOFORN // DEGRADED ARCHIVE

Recovered card fronts from the 2026 Recursive Environment Incident.

Featuring:
• NIGHTHAWK TIMECHAIN
• GREGORSKY’S PARKOUR UNIT
• SOLANA SUBSTRATE EVENT
• THE DRIFT METER

Narrated by John Kiriakou as institutional continuity collapses into recursive procurement horror.

Nobody was steering anymore.
The systems were inheriting each other.

⚙️🧾 VHS-OMEGA // ZORA DROP // 2026",https://scontent-iad4-1.choicecdn.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWJ6aHVvaTRpeGp1aWk3NGE2cDVza2Jrc2dwYnhubXFsb2xyZ2VxNm02bXp2NzNoNndpaHU=,https://zora.co/coin/base:0xd5f281432f912dde26fe7c239feeabbd53dddc4d,0xd5f281432f912dde26fe7c239feeabbd53dddc4d,R3JhcGhRTFpvcmEyMFY0VG9rZW46QkFTRS1NQUlOTkVULjB4ZDVmMjgxNDMyZjkxMmRkZTI2ZmU3YzIzOWZlZWFiYmQ1M2RkZGM0ZA==,base,,2026-05-24T14:09:01+00:00,jsonwisdom/jay-zora-portal,live-zora-ingestion,data/live_zora_items.json
143,Silent Hold: The Replay Goblin,"LOCAL_REPLAY_ONLY
ACTIVE_NONINTERFERING
STABLE_RESTING_STATE

The goblin does not defend the record.
The record simply refuses to move without reconstruction.

Silent hold maintained. 🌳

{
  ""artifact"": ""Silent Hold: The Replay Goblin"",
  ""ticker"": ""$HOLD"",
  ""repository"": ""https://github.com/jsonwisdom/AL"",
  ""doctrine"": [
    ""REPLAY_OVER_PROCLAMATION"",
    ""LOCAL_REPLAY_ONLY"",
    ""ACTIVE_NONINTERFERING""
  ],
  ""state"": ""STABLE_RESTING_STATE""
}",https://scontent-iad4-1.choicecdn.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWdhczdoNzZhZ3Y2emxuY3M0dXFrZWxkdXF3YzZ3aDY2Y2F1d3Fqc2JjbWxqdGViam1vbm0=,https://zora.co/coin/base:0x7887870958e09e26b1692e7e965fbf5af01995db,0x7887870958e09e26b1692e7e965fbf5af01995db,R3JhcGhRTFpvcmEyMFY0VG9rZW46QkFTRS1NQUlOTkVULjB4Nzg4Nzg3MDk1OGUwOWUyNmIxNjkyZTdlOTY1ZmJmNWFmMDE5OTVkYg==,base,,2026-05-24T08:12:27+00:00,jsonwisdom/jay-zora-portal,live-zora-ingestion,data/live_zora_items.json
144,Goblin Spec: Arena Clear 🧌⚖️,"Jay Wisdom full-cleared the Goblin Spec arena.

AUTHORITY_INFLATION defeated.
Spectator cage locked.
Merkle arena integrity held.
.cjs boots survived. 🥾🧌

LOCAL_REPLAY owns meaning.
Base witnesses existence only.
Proof travels. Meaning stays replayable. 🌳🧾

Tx:
0x69db9f40aa856c99c41693d4001eee520f65afafd6ccaec374fd8166a97d68ad",https://scontent-iad4-1.choicecdn.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWR3d2FoamJhYWRseG9xcWxhaGRjZTNrbGc3cmNzeWxnaGV2azV4dWp1ZHVtZDc1bG1iYnU=,https://zora.co/coin/base:0xe3a5f9d34c3bce18c861e58f6827dbd93e159675,0xe3a5f9d34c3bce18c861e58f6827dbd93e159675,R3JhcGhRTFpvcmEyMFY0VG9rZW46QkFTRS1NQUlOTkVULjB4ZTNhNWY5ZDM0YzNiY2UxOGM4NjFlNThmNjgyN2RiZDkzZTE1OTY3NQ==,base,,2026-05-24T07:45:19+00:00,jsonwisdom/jay-zora-portal,live-zora-ingestion,data/live_zora_items.json
145,Goblin Spec: Authority Inflation Defeated 🧌⚖️,"A replay-safe dungeon clear from the Constitutional Replay Machine.

LOCAL_REPLAY owns meaning.
CI reproduces.
Base witnesses existence only.

The goblin survived the .js banana peel, equipped .cjs boots, defeated AUTHORITY_INFLATION, and sealed the Merkle arena without letting the chain become king. 🧌🌳⚙️

Proof may travel.
Meaning stays replayable. 🧾",https://scontent-iad4-1.choicecdn.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWVpdHZ1NXNtajNsZDNwcmhvNnVucHlvNGxyNHhnYXRxc3VqeXlvaDJrZWM0d3Rud2piZWk=,https://zora.co/coin/base:0x9b98b097f5b5b1400bc3da1a072349428a1ef21b,0x9b98b097f5b5b1400bc3da1a072349428a1ef21b,R3JhcGhRTFpvcmEyMFY0VG9rZW46QkFTRS1NQUlOTkVULjB4OWI5OGIwOTdmNWI1YjE0MDBiYzNkYTFhMDcyMzQ5NDI4YTFlZjIxYg==,base,,2026-05-24T07:28:07+00:00,jsonwisdom/jay-zora-portal,live-zora-ingestion,data/live_zora_items.json
146,E6 Reputation Protocol,No gatekeepers. No middlemen. Only reputation. Replay-bound trust anchored through Jay’s Wisdom. ⚖️🧾,https://scontent-iad4-1.choicecdn.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWFxYnZwY2pwanZub3JqN3RlZ3FtM2RvajZ1NzR3Zmgzb29mMnoyZzdlbGJheWpid2hwNHk=,https://zora.co/coin/base:0x76263caa1295af032344099641eac789cb69fc0d,0x76263caa1295af032344099641eac789cb69fc0d,R3JhcGhRTFpvcmEyMFY0VG9rZW46QkFTRS1NQUlOTkVULjB4NzYyNjNjYWExMjk1YWYwMzIzNDQwOTk2NDFlYWM3ODljYjY5ZmMwZA==,base,,2026-05-23T07:32:17+00:00,jsonwisdom/jay-zora-portal,live-zora-ingestion,data/live_zora_items.json
147,E06 Scaffold,"Replay-first constitutional scaffold. No authority without committed bytes, hashes, and deterministic replay. ⚖️🧾",https://scontent-iad4-1.choicecdn.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWQ3YWNlZ2l1aXd2aG82ZGl6N2hxMjVraWxncGF5amtjMnR4dWRkeTdwamZrZ2F2anJhYmE=,https://zora.co/coin/base:0xb951b13834e61cfd4c88c6d6dad9d006ba931211,0xb951b13834e61cfd4c88c6d6dad9d006ba931211,R3JhcGhRTFpvcmEyMFY0VG9rZW46QkFTRS1NQUlOTkVULjB4Yjk1MWIxMzgzNGU2MWNmZDRjODhjNmQ2ZGFkOWQwMDZiYTkzMTIxMQ==,base,,2026-05-23T07:22:11+00:00,jsonwisdom/jay-zora-portal,live-zora-ingestion,data/live_zora_items.json
148,Epoch03 Visual Witness Layer,"No byte without proof. No promotion without commit. ⚖️🧾
Epoch03 constitutional witness layer anchored to replay-safe lineage and deterministic verification.",https://scontent-iad4-1.choicecdn.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWRxcW5xNWFtYXhyNnFnbDVxMjRhbmVrcm9wa3dwc2toemp0Z2VxeG55enF0bGEzZWdraDQ=,https://zora.co/coin/base:0x2e5c5dda7ed947ab91876a06fa171163d0edf098,0x2e5c5dda7ed947ab91876a06fa171163d0edf098,R3JhcGhRTFpvcmEyMFY0VG9rZW46QkFTRS1NQUlOTkVULjB4MmU1YzVkZGE3ZWQ5NDdhYjkxODc2YTA2ZmExNzExNjNkMGVkZjA5OA==,base,,2026-05-23T06:09:57+00:00,jsonwisdom/jay-zora-portal,live-zora-ingestion,data/live_zora_items.json
149,JAY’S WISDOM: RECEIPT MACHINE,"constitutional epistemic audit game where players trace lineage breaks, replay evidence, and challenge reality through receipts instead of narratives.

ZORA DROP DESCRIPTION:NOT A GAME. A PRACTICE. ⚙️🧾

JAY’S WISDOM: RECEIPT MACHINE is a cyber-noir constitutional audit artifact exploring replay cognition, lineage tracing, and epistemic verification.

Observe first.Verify before trust.Compare before judgment.Challenge with trace.

No points.No viral farming.No certainty theater.

Only receipts.

Genesis Cover Artifact for the Receipt Arcade / Observatory stack.

Status:COLD STATE ACTIVEVA LEDGER v1.1Replay over reflex.

#ReceiptMachine #ReplayFirst #ProofOverNarrative",https://scontent-iad4-1.choicecdn.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWJ5dGYzZ2MzZWVtZGRjYWhxbHM0Ymxya2ZsbmV0NGUyenZ4ZG03c3dlM2o3cTRleTNkeGU=,https://zora.co/coin/base:0x5795735950fd48211a31d8aeccb1de91b210a0b9,0x5795735950fd48211a31d8aeccb1de91b210a0b9,R3JhcGhRTFpvcmEyMFY0VG9rZW46QkFTRS1NQUlOTkVULjB4NTc5NTczNTk1MGZkNDgyMTFhMzFkOGFlY2NiMWRlOTFiMjEwYTBiOQ==,base,,2026-05-23T04:23:11+00:00,jsonwisdom/jay-zora-portal,live-zora-ingestion,data/live_zora_items.json
150,One Stack To Rule Them All,"A widescreen satire about institutional cognition as a service. The same machine-learning stack helping optimize audits, surveillance, targeting, and operational consensus. ⚙️🧾

“Transparency is overrated. Efficiency is everything.”

Status: REPLAYABLE PANIC",https://scontent-iad4-1.choicecdn.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWM2ams2dHdvczV2eXBsczU1d3UyZGdla3I2bDJmN3p4NHB2NDR2NGJub3RrZ2pjc21namE=,https://zora.co/coin/base:0x90a9b99c03169e48fdebd0196c48aaa246a68fde,0x90a9b99c03169e48fdebd0196c48aaa246a68fde,R3JhcGhRTFpvcmEyMFY0VG9rZW46QkFTRS1NQUlOTkVULjB4OTBhOWI5OWMwMzE2OWU0OGZkZWJkMDE5NmM0OGFhYTI0NmE2OGZkZQ==,base,,2026-05-21T11:11:11+00:00,jsonwisdom/jay-zora-portal,live-zora-ingestion,data/live_zora_items.json
151,Blizzard-Delta: Constitutional Sediment,"A frozen constitutional scar from the Digital ABI Domain. ⚙️🧾

Blizzard-Delta is not governance.
It is archaeology.

A replayable fossil layer preserving:

* unresolved legitimacy,
* monotonic dissent,
* deterministic lineage,
* and non-sovereign institutional memory.

Built around the frozen baseline:
CONV-DELTA-BLIZZARD-001

The lattice does not optimize.
It does not finalize.
It remembers.

INGEST → VECTOR → RECORD → STILLNESS

A memory that does not govern.
A record that does not enforce.
An archaeology that does not drift.",https://scontent-iad4-1.choicecdn.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWdmbGF6bzZzdWh3ZXFtMzY3NW5hNHZ1bHNycWxpenM1MzZ0Y3pldzNpM29senV1dXhhZGk=,https://zora.co/coin/base:0xc315cbe142bd76dac513205a67e77c2a5abace91,0xc315cbe142bd76dac513205a67e77c2a5abace91,R3JhcGhRTFpvcmEyMFY0VG9rZW46QkFTRS1NQUlOTkVULjB4YzMxNWNiZTE0MmJkNzZkYWM1MTMyMDVhNjdlNzdjMmE1YWJhY2U5MQ==,base,,2026-05-20T16:59:45+00:00,jsonwisdom/jay-zora-portal,live-zora-ingestion,data/live_zora_items.json
152,Cognitive Metadata v0.1,"Cognitive Metadata is the membrane that prevents replay civilization from collapsing into priesthood, opacity, and machine-only governance.

Not truth replacement.
Truth navigation. 🧠🧾⚖️

Protocols must declare:
• cognitive burden
• interpretability risk
• compression class
• audience tier
• failure-if-misread semantics

Because legitimacy is not just replayability.
It is replayability humans can still inhabit.

No protocol without cognitive metadata.",https://scontent-iad4-1.choicecdn.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWNraG55cHU2ZG9mZGF3bGw0ZmtybXBtZ3N1em1yMnpxeGtodWU0eGt2c3RkaWYyeTMycmU=,https://zora.co/coin/base:0xa9fdb2dc58ad8e556867d6da4ba1aea5f62c0a18,0xa9fdb2dc58ad8e556867d6da4ba1aea5f62c0a18,R3JhcGhRTFpvcmEyMFY0VG9rZW46QkFTRS1NQUlOTkVULjB4YTlmZGIyZGM1OGFkOGU1NTY4NjdkNmRhNGJhMWFlYTVmNjJjMGExOA==,base,,2026-05-20T04:43:33+00:00,jsonwisdom/jay-zora-portal,live-zora-ingestion,data/live_zora_items.json
153,ALMS v0.7 — Proof Over Narrative,"GitHub distributes.
Base commits.
Replay decides legitimacy.

ALMS v0.7 is a replayable public object anchored on Base EAS.
No trust required — only hashes, receipts, and a challenge path. 🧾⚙️",https://scontent-iad4-1.choicecdn.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWhyN3h0Y2ZhNmw1ZmN3b3BrdGljdWVuNm9uNTRlamxyZ3UyZ2Mzd2h2azZxNHV1ZHNlZmE=,https://zora.co/coin/base:0x4a1a2ca40d09fc8353989818bf18ae4dd588d28f,0x4a1a2ca40d09fc8353989818bf18ae4dd588d28f,R3JhcGhRTFpvcmEyMFY0VG9rZW46QkFTRS1NQUlOTkVULjB4NGExYTJjYTQwZDA5ZmM4MzUzOTg5ODE4YmYxOGFlNGRkNTg4ZDI4Zg==,base,,2026-05-20T03:10:47+00:00,jsonwisdom/jay-zora-portal,live-zora-ingestion,data/live_zora_items.json
154,Receipt Machine,"This is not a token.
This is infrastructure. 🧾⚙️

GitHub Direct.
Proofs by Observation.

Mint → Mirror → Index → Verify → Reputation

Every mint becomes evidence.
Every receipt becomes searchable history.

GitHub Pages is the mirror.
Base is the anchor.
Zora is the ignition source.

No hidden runtime.
No middleware theater.
No black box.

Observable trigger files → Merkle root → public proof surface.

Truth gains economic gravity when reputation becomes replayable.",https://scontent-iad4-1.choicecdn.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWNzcnA3dGpkYTJybG81aW1nbmRmdjNzenJ4cGZ2anFwejQ3enZzY2Flem54eXdsbmxqaXk=,https://zora.co/coin/base:0x5e35e630356a1b24d1b45078918ea60ef98e915a,0x5e35e630356a1b24d1b45078918ea60ef98e915a,R3JhcGhRTFpvcmEyMFY0VG9rZW46QkFTRS1NQUlOTkVULjB4NWUzNWU2MzAzNTZhMWIyNGQxYjQ1MDc4OTE4ZWE2MGVmOThlOTE1YQ==,base,,2026-05-19T12:19:11+00:00,jsonwisdom/jay-zora-portal,live-zora-ingestion,data/live_zora_items.json
155,Zora Dual Anchored Flywheel,"Dual-anchor creator intelligence system powered by jaywisdom.eth + jaywisdom.base.eth.
Mint → Mirror → Index → Verify → Reputation. ⚙️🧾

Zora culture energy fused with ENS identity, Base verification, replay receipts, GitHub mirrors, and searchable proof systems.

Short Proof Line
Verification over narrative.
Signals over hype.
Public claims meet public receipts.

Repo Link
GitHub Repo￼

Zora Link
Zora Profile￼

ENS Anchor
jaywisdom.eth￼

Base Anchor
jaywisdom.base.eth Wallet￼",https://scontent-iad4-1.choicecdn.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWg1d3hlZ2lsZzQ2c2FudTU1b3ltYWpkaDZlNjc1ZGFjeWZoM3IzbGJjbms3cXpvcHQ3N2E=,https://zora.co/coin/base:0x236a0c4ebfc18a1a7dd24fd7c11c288db2ecdd55,0x236a0c4ebfc18a1a7dd24fd7c11c288db2ecdd55,R3JhcGhRTFpvcmEyMFY0VG9rZW46QkFTRS1NQUlOTkVULjB4MjM2YTBjNGViZmMxOGExYTdkZDI0ZmQ3YzExYzI4OGRiMmVjZGQ1NQ==,base,,2026-05-19T11:58:25+00:00,jsonwisdom/jay-zora-portal,live-zora-ingestion,data/live_zora_items.json
156,Meme Court Exposé: Narrative vs Receipts,,https://scontent-iad4-1.choicecdn.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWNmdDJ1ejdzam9laHJ6NWhqdjNlZG01cXF1a2lvYjU3enZnYmZ3NnVkMmY2cG0ydWZ1bWE=,https://zora.co/coin/base:0x88d5db881d95bd882ff3ae00e45366d7ed7a8061,0x88d5db881d95bd882ff3ae00e45366d7ed7a8061,R3JhcGhRTFpvcmEyMFY0VG9rZW46QkFTRS1NQUlOTkVULjB4ODhkNWRiODgxZDk1YmQ4ODJmZjNhZTAwZTQ1MzY2ZDdlZDdhODA2MQ==,base,,2026-05-18T14:47:19+00:00,jsonwisdom/jay-zora-portal,live-zora-ingestion,data/live_zora_items.json
157,ZORA FACTORY,Zora Factory Jay — structural Base/Zora backfill cover art for the Jay Zora Portal. Repo: https://github.com/jsonwisdom/jay-zora-portal,https://scontent-iad4-1.choicecdn.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWR4d2JlYmp4Y2F3cnN1dTNvZXN6d3oydGtqcTVwNzJ0ajZoN3EzZGltcWVoZTVqcGZmeGE=,https://zora.co/coin/base:0xd316b565cc67d2dc0f7842ce28b89d689497e425,0xd316b565cc67d2dc0f7842ce28b89d689497e425,R3JhcGhRTFpvcmEyMFY0VG9rZW46QkFTRS1NQUlOTkVULjB4ZDMxNmI1NjVjYzY3ZDJkYzBmNzg0MmNlMjhiODlkNjg5NDk3ZTQyNQ==,base,,2026-05-18T09:04:49+00:00,jsonwisdom/jay-zora-portal,live-zora-ingestion,data/live_zora_items.json
158,Zora Flywheel — Proof Over Narrative,"Built live by Jay Wisdom.
A creator infrastructure flywheel connecting Zora, Base, GitHub, Fly.io, Postgres, crawlers, APIs, and replayable receipts into one canonical pipeline.

857 verified Zora coin records normalized and deployed live.
Canonical URLs restored. Pagination stabilized. Data replayable. Infrastructure public.

No fake links.
No ghost records.
No narrative without proof.

Built on Base.
Powered by Zora.
Versioned on GitHub.
Deployed globally on Fly.io.

⚙️ Zora → JSON → Python → Postgres → API → Portal
⚖️ Proof over narrative.",https://scontent-iad4-1.choicecdn.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWM0eXFidWhvZGRhNHBubnQ2aXlnNXBmcmJzcTZhZ2JwdGg0cGl4dzdtYm9qeXR1cHpkaWU=,https://zora.co/coin/base:0x4d1e2f8a95be0d20f7b112c656296da65737e36b,0x4d1e2f8a95be0d20f7b112c656296da65737e36b,R3JhcGhRTFpvcmEyMFY0VG9rZW46QkFTRS1NQUlOTkVULjB4NGQxZTJmOGE5NWJlMGQyMGY3YjExMmM2NTYyOTZkYTY1NzM3ZTM2Yg==,base,,2026-05-18T07:36:31+00:00,jsonwisdom/jay-zora-portal,live-zora-ingestion,data/live_zora_items.json
159,Goblin Court: The Unmeasured Virtue,"Episode 003 of Goblin Court — The Unmeasured Virtue.

A pink goblin court artifact about claims, receipts, and calibrated reality.

If you can’t measure it, don’t mandate it.
If you can’t show the receipt, don’t sell the virtue.

No shame.
No shortchange.
Just girth.

🧌⚖️🧾
VERDICT: PINKED & VERIFIED",https://scontent-iad4-1.choicecdn.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWgycTNuaXhjbHltMmk1czdwenNiajY3bzc2a3F5aHY0eHRtZjczYWRhcndvcjNmbHdjbW0=,https://zora.co/coin/base:0x538349fb65efe8ec403cbeb6a6bf1599c8401fc8,0x538349fb65efe8ec403cbeb6a6bf1599c8401fc8,R3JhcGhRTFpvcmEyMFY0VG9rZW46QkFTRS1NQUlOTkVULjB4NTM4MzQ5ZmI2NWVmZThlYzQwM2NiZWI2YTZiZjE1OTljODQwMWZjOA==,base,,2026-05-01T22:07:27+00:00,jsonwisdom/jay-zora-portal,live-zora-ingestion,data/live_zora_items.json
160,EP003,,https://scontent-iad4-1.choicecdn.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWN0dWM2Zmk0ZW9jeGJjZnFveWs3NHB5cjZieWF5Y3llcDJpZGZod2Jpc3oyaHdnbWdwaHE=,https://zora.co/coin/base:0xaac69bf288bb69f95b261d37265b4a2287baf04d,0xaac69bf288bb69f95b261d37265b4a2287baf04d,R3JhcGhRTFpvcmEyMFY0VG9rZW46QkFTRS1NQUlOTkVULjB4YWFjNjliZjI4OGJiNjlmOTViMjYxZDM3MjY1YjRhMjI4N2JhZjA0ZA==,base,,2026-05-01T21:54:45+00:00,jsonwisdom/jay-zora-portal,live-zora-ingestion,data/live_zora_items.json
161,JAYWISDOM: THE BASE GENESIS,"A digital artifact anchored in the Receipts over Narration era. This piece commemorates the tactical discovery of the bsdETH Reserve Gem within the Base ecosystem—a moment where Account Abstraction (ERC-4337) and diversified liquid staking yield converged.
The artwork visualizes the ""Silent Operator"" protocol: the transition from raw data to actionable intel, executed through the jaywisdom.base.eth smart wallet.",https://scontent-iad4-1.choicecdn.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWN2aGg1anpsM2N5YmRua3AzcnhvdDNzbnhvenAyZ3d1d3c1ZWJpMjJuM3hieHR1ZmNoeWE=,https://zora.co/coin/base:0x6327506ef49f2ecf5ce6e689cbf56b54feda662b,0x6327506ef49f2ecf5ce6e689cbf56b54feda662b,R3JhcGhRTFpvcmEyMFY0VG9rZW46QkFTRS1NQUlOTkVULjB4NjMyNzUwNmVmNDlmMmVjZjVjZTZlNjg5Y2JmNTZiNTRmZWRhNjYyYg==,base,,2026-04-22T01:35:15+00:00,jsonwisdom/jay-zora-portal,live-zora-ingestion,data/live_zora_items.json
162,JACKSHITILHAN,Jack shit Ilhan,https://scontent-iad4-1.choicecdn.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWZtdXdxbW5udHVyaGZ2eDN5ZXByemlrZm1ycmZ4MmprdDdjNWIzcHJ3YTNkMm94M2xkdWk=,https://zora.co/coin/base:0x21c1b7e923d09202c3b0be85ad5ddd4344d06432,0x21c1b7e923d09202c3b0be85ad5ddd4344d06432,R3JhcGhRTFpvcmEyMFY0VG9rZW46QkFTRS1NQUlOTkVULjB4MjFjMWI3ZTkyM2QwOTIwMmMzYjBiZTg1YWQ1ZGRkNDM0NGQwNjQzMg==,base,,2026-04-21T21:50:59+00:00,jsonwisdom/jay-zora-portal,live-zora-ingestion,data/live_zora_items.json
163,Anti-Bullshit Capabilities: LIVE ⚙️🧾,,https://scontent-iad4-1.choicecdn.com/-/rs:fit:1200:1200/f:best/aHR0cHM6Ly9tYWdpYy5kZWNlbnRyYWxpemVkLWNvbnRlbnQuY29tL2lwZnMvYmFmeWJlaWZyc3l0eTV5NXg3YjNldXFwcXpzYWY0NjdsbW5mam1zemZrNGV6dzVxbnJ1dWwycHR4cTQ=,https://zora.co/coin/base:0x64f213d560805f36a62c9222514a91d9651a2175,0x64f213d560805f36a62c9222514a91d9651a2175,R3JhcGhRTFpvcmEyMFY0VG9rZW46QkFTRS1NQUlOTkVULjB4NjRmMjEzZDU2MDgwNWYzNmE2MmM5MjIyNTE0YTkxZDk2NTFhMjE3NQ==,base,,2026-04-21T01:47:25+00:00,jsonwisdom/jay-zora-portal,live-zora-ingestion,data/live_zora_items.json
